timestamp,open,high,low,close,volume
2026-04-08 17:05:00+00:00,71684.0,71705.43,71630.0,71681.0,32.78625
2026-04-08 17:10:00+00:00,71681.01,71799.0,71659.4,71783.97,42.52177
2026-04-08 17:15:00+00:00,71783.97,71783.97,71710.15,71744.05,47.45459
2026-04-08 17:20:00+00:00,71744.05,71744.05,71552.06,71560.99,72.09649
2026-04-08 17:25:00+00:00,71561.0,71640.05,71490.55,71636.74,53.44001
2026-04-08 17:30:00+00:00,71636.73,71743.92,71636.73,71739.26,66.27598
2026-04-08 17:35:00+00:00,71739.27,71963.94,71702.28,71833.39,144.06844
2026-04-08 17:40:00+00:00,71833.4,71866.0,71719.97,71848.97,67.48325
2026-04-08 17:45:00+00:00,71848.98,71930.2,71818.0,71907.2,43.41408
2026-04-08 17:50:00+00:00,71907.2,71912.48,71839.28,71843.96,32.28608
2026-04-08 17:55:00+00:00,71843.96,71916.88,71842.0,71888.19,31.61455
2026-04-08 18:00:00+00:00,71888.19,71888.2,71760.35,71846.57,53.5024
2026-04-08 18:05:00+00:00,71846.58,71872.04,71789.4,71790.01,27.53919
2026-04-08 18:10:00+00:00,71790.01,71790.01,71654.84,71707.15,64.53112
2026-04-08 18:15:00+00:00,71707.15,71769.24,71400.0,71403.63,118.5088
2026-04-08 18:20:00+00:00,71403.62,71485.17,71333.33,71398.24,91.80414
2026-04-08 18:25:00+00:00,71398.24,71426.29,71304.09,71389.94,52.60354
2026-04-08 18:30:00+00:00,71389.95,71573.94,71389.94,71558.68,34.83059
2026-04-08 18:35:00+00:00,71558.67,71610.51,71480.01,71480.01,32.68727
2026-04-08 18:40:00+00:00,71480.0,71480.01,71269.45,71299.99,63.91621
2026-04-08 18:45:00+00:00,71299.99,71355.0,71275.0,71279.42,33.30977
2026-04-08 18:50:00+00:00,71279.41,71279.41,71172.51,71193.71,74.96881
2026-04-08 18:55:00+00:00,71193.72,71198.48,71085.22,71099.63,55.5554
2026-04-08 19:00:00+00:00,71099.63,71159.89,71019.0,71100.34,61.4633
2026-04-08 19:05:00+00:00,71100.34,71187.09,71049.08,71162.63,39.65789
2026-04-08 19:10:00+00:00,71162.64,71270.14,71162.64,71270.13,53.97887
2026-04-08 19:15:00+00:00,71270.14,71289.18,71180.0,71227.86,25.06949
2026-04-08 19:20:00+00:00,71227.86,71255.99,71116.58,71203.97,24.33444
2026-04-08 19:25:00+00:00,71203.97,71255.1,71127.04,71127.04,28.12308
2026-04-08 19:30:00+00:00,71127.05,71210.82,71065.81,71173.46,32.52813
2026-04-08 19:35:00+00:00,71173.46,71353.48,71145.0,71306.18,88.16545
2026-04-08 19:40:00+00:00,71306.18,71312.15,71175.64,71304.93,16.08655
2026-04-08 19:45:00+00:00,71304.94,71372.22,71282.3,71336.38,22.42586
2026-04-08 19:50:00+00:00,71336.38,71364.3,71282.05,71295.99,50.1676
2026-04-08 19:55:00+00:00,71296.0,71327.61,71253.7,71318.48,31.49331
2026-04-08 20:00:00+00:00,71318.47,71419.13,71308.48,71405.99,35.93653
2026-04-08 20:05:00+00:00,71405.99,71445.69,71374.77,71393.22,11.7617
2026-04-08 20:10:00+00:00,71393.22,71460.71,71393.22,71432.08,37.86893
2026-04-08 20:15:00+00:00,71432.08,71481.7,71432.08,71471.88,13.38074
2026-04-08 20:20:00+00:00,71471.88,71471.88,71367.01,71432.09,37.01103
2026-04-08 20:25:00+00:00,71432.1,71450.96,71429.35,71438.66,11.20341
2026-04-08 20:30:00+00:00,71438.66,71438.67,71383.31,71392.81,13.23773
2026-04-08 20:35:00+00:00,71392.81,71392.82,71279.36,71355.68,12.8752
2026-04-08 20:40:00+00:00,71355.67,71362.0,71296.04,71303.81,12.10512
2026-04-08 20:45:00+00:00,71303.8,71329.98,71267.91,71310.97,17.86013
2026-04-08 20:50:00+00:00,71310.98,71372.67,71306.0,71365.93,10.80134
2026-04-08 20:55:00+00:00,71365.92,71373.11,71343.55,71372.93,12.20512
2026-04-08 21:00:00+00:00,71372.94,71372.94,71330.86,71330.87,4.8533
2026-04-08 21:05:00+00:00,71330.86,71466.51,71330.86,71453.99,54.84511
2026-04-08 21:10:00+00:00,71453.99,71582.53,71453.99,71518.04,34.99207
2026-04-08 21:15:00+00:00,71518.05,71562.13,71518.04,71546.8,15.22277
2026-04-08 21:20:00+00:00,71546.8,71653.65,71546.0,71616.05,29.59286
2026-04-08 21:25:00+00:00,71616.05,71748.0,71616.05,71668.01,36.51489
2026-04-08 21:30:00+00:00,71668.02,71717.84,71576.55,71576.56,65.83911
2026-04-08 21:35:00+00:00,71576.55,71650.17,71572.1,71650.16,18.93174
2026-04-08 21:40:00+00:00,71650.16,71656.0,71548.26,71548.26,46.86487
2026-04-08 21:45:00+00:00,71548.27,71642.7,71527.98,71600.01,28.80925
2026-04-08 21:50:00+00:00,71600.0,71620.19,71573.53,71579.41,15.66662
2026-04-08 21:55:00+00:00,71579.41,71591.47,71516.51,71551.39,15.76648
2026-04-08 22:00:00+00:00,71551.4,71571.6,71431.26,71435.9,58.75791
2026-04-08 22:05:00+00:00,71435.89,71530.74,71435.89,71498.08,12.72038
2026-04-08 22:10:00+00:00,71498.09,71508.01,71391.53,71450.64,11.93215
2026-04-08 22:15:00+00:00,71450.64,71480.4,71347.69,71368.17,28.22015
2026-04-08 22:20:00+00:00,71368.18,71368.18,71268.34,71300.01,21.89498
2026-04-08 22:25:00+00:00,71300.01,71319.99,71143.48,71165.36,68.54968
2026-04-08 22:30:00+00:00,71165.36,71283.3,71089.03,71283.3,32.90477
2026-04-08 22:35:00+00:00,71283.3,71365.45,71283.3,71315.7,23.52674
2026-04-08 22:40:00+00:00,71315.69,71316.66,71239.86,71239.86,7.67727
2026-04-08 22:45:00+00:00,71239.87,71269.3,71229.87,71267.82,18.75702
2026-04-08 22:50:00+00:00,71267.82,71279.35,71157.37,71157.38,36.33104
2026-04-08 22:55:00+00:00,71157.37,71157.38,71064.84,71064.84,53.40355
2026-04-08 23:00:00+00:00,71064.84,71069.34,70901.89,70958.61,96.78632
2026-04-08 23:05:00+00:00,70958.62,71050.0,70958.61,71000.0,120.20249
2026-04-08 23:10:00+00:00,71000.0,71170.0,70999.99,71165.36,51.22158
2026-04-08 23:15:00+00:00,71165.36,71204.0,71072.36,71085.3,18.49262
2026-04-08 23:20:00+00:00,71085.3,71108.09,70910.0,70992.0,57.23844
2026-04-08 23:25:00+00:00,70992.01,71031.79,70957.31,71031.78,24.35147
2026-04-08 23:30:00+00:00,71031.79,71040.0,70956.08,71021.39,29.76767
2026-04-08 23:35:00+00:00,71021.38,71127.35,71001.88,71073.72,27.98652
2026-04-08 23:40:00+00:00,71073.73,71124.55,71065.77,71083.29,16.93214
2026-04-08 23:45:00+00:00,71083.29,71138.1,71073.92,71138.1,13.80394
2026-04-08 23:50:00+00:00,71138.11,71169.67,71092.2,71102.41,20.15829
2026-04-08 23:55:00+00:00,71102.41,71139.61,71069.93,71069.93,40.92026
2026-04-09 00:00:00+00:00,71069.93,71077.32,70986.61,71038.0,51.63798
2026-04-09 00:05:00+00:00,71037.99,71133.71,71024.13,71042.47,19.89057
2026-04-09 00:10:00+00:00,71042.48,71042.48,70994.26,70997.74,15.6929
2026-04-09 00:15:00+00:00,70997.74,71014.68,70916.71,70939.99,34.88073
2026-04-09 00:20:00+00:00,70940.0,70976.0,70859.63,70935.55,171.16833
2026-04-09 00:25:00+00:00,70935.55,71004.19,70911.83,70927.87,30.76293
2026-04-09 00:30:00+00:00,70927.88,70930.17,70769.23,70821.99,59.1647
